householdId;personId;sex;age;license;car_avail;employed
248000066400;1538041500;f;60;yes;always;true
248000066401;1313358401;m;25;no;never;true
248000072200;1331117000;f;60;no;never;false
248000095200;1062898000;m;46;yes;sometimes;true
248000095200;1149715000;f;45;yes;always;true
248000095200;1278875300;m;14;no;never;false
248000098500;886707400;m;52;yes;always;true
248000098500;1445704500;f;24;yes;always;true
248000098500;1489356700;f;45;yes;sometimes;true
248000124000;916475900;m;50;yes;always;true
248000124000;949449400;f;52;yes;always;true
248000124000;1327165300;f;51;yes;always;true
248000129500;811468700;f;44;yes;always;true
248000129500;1041692000;m;4;no;never;false
248000129500;1217734800;m;37;yes;always;true
248000129500;1253210600;f;6;no;never;false
248000155600;873226100;f;49;yes;always;true
248000155600;1322458700;m;69;yes;sometimes;false
249000015700;1066770700;f;33;yes;always;true
249000015700;1521731400;m;50;yes;always;true
249000015701;1066770701;f;33;no;never;true
249000015701;1521731401;m;50;no;never;false
249000033000;1495789100;f;88;yes;always;false
249000034800;1087126500;m;70;yes;always;false
249000047800;777535100;m;15;no;never;false
249000047800;1403625000;f;33;yes;sometimes;true
249000047800;1407853400;m;37;yes;always;true
249000047800;1449987400;f;10;no;never;false
249000069100;769788400;m;8;no;never;false
249000069100;1267164900;f;45;yes;always;true
249000072800;974825100;f;49;yes;always;true
249000072800;1382331700;m;59;yes;always;true
249000094600;1028696200;f;54;yes;sometimes;true
249000094600;1479039400;m;54;yes;always;true
249000094600;1578078900;m;23;yes;sometimes;true
249000103100;925786700;f;25;yes;sometimes;true
249000103100;1439832300;m;25;yes;sometimes;true
249000114200;1070712100;m;44;yes;always;true
249000114200;1179120200;f;48;no;never;true
249000128600;1217377800;f;36;yes;always;true
249000128600;1249974100;m;67;yes;always;false
249000128600;1266857800;f;63;yes;always;false
250000006600;794348400;f;32;yes;always;true
250000006600;1450936000;m;35;yes;always;true
250000006700;1019924100;f;34;yes;always;true
250000006700;1194715600;m;34;yes;always;true
250000006700;1427794100;f;0;no;never;false
250000006700;1456487100;f;5;no;never;false
250000006700;1596598900;m;7;no;never;false
250000018700;983124200;f;49;yes;always;true
250000018700;1256057900;m;57;yes;always;true
250000035200;919014400;m;34;yes;always;true
250000060300;1222678800;f;26;yes;sometimes;false
250000088100;1225486900;m;63;no;never;true
250000091100;1308644400;f;81;no;never;false
250000091200;1100266600;m;33;yes;always;true
250000109700;920971800;f;39;yes;always;true
250000123100;769149400;m;49;yes;always;true
250000123100;987200700;f;17;no;never;false
250000123100;1158474600;f;48;yes;sometimes;false
250000136600;1194634000;m;57;yes;always;true
250000151200;790440300;f;27;yes;sometimes;true
250000151900;1158473800;f;35;yes;always;false
250000151900;1417936100;m;43;yes;always;true
250000160200;1187604200;m;69;yes;sometimes;false
250000160200;1608500500;f;68;yes;always;false
250000175600;843413600;f;73;yes;always;false
250000175600;1051585900;m;80;yes;sometimes;false
250000180500;976695000;f;41;yes;sometimes;true
250000189800;1263870700;m;31;yes;always;true
250000202000;1086476500;f;67;yes;always;false
250000206800;799119400;f;60;yes;sometimes;true
250000217600;978560100;m;73;yes;always;false
250000217600;1390574500;f;68;yes;always;false
250000229900;1002026500;m;45;yes;always;false
250000229900;1053137300;m;35;yes;always;true
250000261600;933189200;f;75;no;never;false
250000278600;1125422300;f;33;yes;never;false
250000278600;1220082900;m;34;yes;always;true
250000278600;1484583700;m;7;no;never;false
250000298000;1508239000;m;67;yes;always;true
250000308200;868275400;f;33;yes;sometimes;true
250000308200;1313026100;m;32;yes;always;true
250000335300;1319591700;m;56;yes;sometimes;false
250000338900;1459947500;f;33;yes;always;true
250000341000;1159198100;f;40;yes;always;true
250000358000;965731800;f;53;yes;always;true
250000381900;941156000;m;79;yes;sometimes;false
250000381900;1213114700;f;77;yes;always;false
250000390200;1081076200;f;34;yes;always;true
250000401800;777069000;f;42;yes;always;false
250000401800;1265757700;f;13;no;never;false
250000401800;1381492600;m;43;yes;always;true
250000416500;1398144200;m;24;yes;always;false
250000417200;905325100;m;39;yes;always;true
250000417200;960732600;f;32;no;never;true
251000004800;937573100;f;83;no;never;false
251000004801;937573101;f;83;no;never;false
251000019000;968349600;m;62;yes;always;true
251000019000;1500239400;m;22;no;never;true
251000019300;860521300;m;67;no;never;false
251000019300;1402304500;f;74;yes;always;false
251000031400;1570059000;f;75;yes;always;false
251000035800;904101800;f;22;yes;always;true
251000035800;1120516200;f;54;yes;always;true
251000040500;1394452900;m;61;yes;always;true
251000047400;1237595700;m;66;yes;always;false
251000047400;1370892300;f;62;no;never;false
251000068000;971551600;m;38;yes;never;true
251000072200;1014655500;f;52;yes;always;true
251000072200;1032365600;f;24;yes;always;true
251000072200;1525923300;m;55;yes;always;true
251000100900;1000523800;m;2;no;never;false
251000100900;1016335800;m;28;no;never;true
251000100900;1102063200;f;25;no;never;false
251000103000;1350543300;m;7;no;never;false
251000103000;1366527800;m;33;yes;sometimes;true
251000103000;1458975200;f;29;yes;sometimes;true
251000112600;1461595100;f;61;yes;always;true
251000112600;1534503500;f;25;yes;never;true
251000120800;1542756000;f;23;yes;sometimes;true
251000125200;822250600;f;21;yes;sometimes;false
251000125200;899411800;f;42;yes;sometimes;true
251000125200;1080354500;f;16;no;never;false
251000125200;1390989000;f;79;yes;always;false
251000125200;1477746100;m;14;no;never;false
251000125200;1581400700;m;47;yes;sometimes;true
251000179900;1044461200;m;31;yes;always;true
261000016300;1286373200;f;23;yes;always;true
261000017000;970276400;m;69;yes;always;false
261000023200;1279096200;m;39;yes;sometimes;true
261000024300;934063300;m;30;yes;always;true
261000024300;1307866100;f;29;yes;always;true
261000025100;819542000;m;64;yes;always;true
261000025100;1378168200;f;62;yes;always;true
261000026500;1014408800;f;41;yes;always;true
261000026500;1121550100;m;8;no;never;false
261000026500;1330659100;m;6;no;never;false
261000026500;1527694300;m;41;yes;always;true
261000027800;1213485900;m;33;yes;always;true
261000027800;1409395500;f;33;yes;always;false
261000045000;994593000;f;34;no;never;true
261000051500;961056800;m;36;no;never;false
261000088400;1324817900;f;60;yes;always;false
261000093000;1562282700;f;24;yes;sometimes;true
261000103900;947859400;f;29;yes;never;true
261000135600;1178125700;m;34;yes;always;true
261000137100;1135980700;f;40;yes;never;false
261000151700;894134900;m;25;yes;never;true
261000156700;868649400;m;49;yes;always;true
261000160300;1035060000;m;39;no;never;true
261000161400;1530108300;m;51;yes;always;true
261000202600;949082700;m;51;yes;sometimes;true
261000202600;1159102000;f;50;no;never;true
261000220800;947291700;f;71;yes;always;false
261000220800;979254800;m;74;yes;always;false
261000220800;995806900;m;48;yes;always;true
261000234800;965318600;m;56;yes;always;true
261000248800;1454221000;m;79;yes;never;false
261000249500;889865700;f;29;yes;always;true
261000252900;1212143500;m;89;yes;always;true
261000252900;1268373300;f;89;no;never;false
261000260700;1168083800;m;74;yes;always;false
261000260701;1168083801;m;74;yes;always;false
261000261400;1042150800;f;27;yes;always;true
261000261400;1326863500;f;56;yes;always;true
261000261400;1438884800;m;63;yes;always;true
261000261600;1200405600;f;30;yes;always;true
261000270200;783523100;f;48;yes;always;true
261000270200;868989100;m;45;yes;always;true
261000270200;1191588800;f;16;no;never;false
261000270200;1283980600;m;14;no;never;false
261000277300;1517418400;m;27;yes;never;true
261000283000;1041679000;m;67;yes;always;false
261000283000;1158867400;m;29;yes;always;true
261000286900;940804400;f;84;no;never;false
261000290800;805895800;m;48;yes;sometimes;true
261000299700;932774400;f;22;yes;always;true
261000299700;1213410200;m;24;yes;always;true
261000299800;982054600;f;4;no;never;false
261000299800;1163270000;m;39;yes;always;true
261000299800;1319764600;f;37;yes;always;true
261000305500;1152806500;f;46;yes;always;true
261000315000;989836400;m;41;no;never;true
261000345800;775702000;m;3;no;never;false
261000345800;789710600;m;9;no;never;false
261000345800;805949100;m;44;yes;never;true
261000345800;1013920500;f;43;yes;always;true
261000345800;1281497900;m;7;no;never;false
261000349000;914949900;f;49;no;never;true
261000364200;803882400;m;70;yes;always;false
261000364200;1540129900;f;71;no;never;false
261000380500;937939300;f;50;yes;never;true
261000380500;1058689000;m;47;yes;always;true
261000421800;1095067000;m;27;no;never;true
261000421800;1390773200;m;66;no;never;false
261000425100;1353125300;f;32;yes;always;false
261000436800;1153949800;m;53;yes;always;true
261000436800;1160596700;f;54;yes;sometimes;false
261000478100;863118300;f;28;yes;always;true
261000478100;927749800;f;29;yes;sometimes;true
261000480800;1430353000;f;55;no;never;false
261000494400;875969700;f;85;yes;always;false
261000532400;1025703100;m;65;yes;always;false
261000532400;1237717900;m;45;no;never;true
261000532400;1316468300;f;66;no;never;true
261000532400;1457749800;f;41;yes;sometimes;true
261000561000;1324087000;m;67;yes;sometimes;true
261000564200;931598000;f;76;yes;never;false
261000564200;1296697800;m;77;yes;always;true
261000564201;931598001;f;76;no;never;false
261000564201;1296697801;m;77;yes;always;false
261000593100;1257225000;f;54;no;never;true
261000595200;1451473800;f;42;yes;always;true
261000601400;1090483300;f;14;no;never;false
261000601400;1107620000;f;47;no;never;true
261000601400;1416316600;m;19;yes;always;true
261000601400;1475992200;m;50;yes;always;true
261000625900;824001200;m;85;yes;always;false
261000625900;1476947100;f;80;no;never;false
261000626900;1124589800;m;46;yes;sometimes;false
261000626900;1288376000;m;10;no;never;false
261000626900;1328341800;m;14;no;never;false
261000626900;1344472400;f;45;yes;always;true
261000630000;1127187500;f;86;no;never;false
261000636000;1418537900;m;60;yes;always;true
261000637300;789299700;f;28;yes;sometimes;true
261000637300;849754800;m;29;yes;sometimes;true
261000645900;1334411700;f;86;no;never;false
261000645901;1334411701;f;86;no;never;false
261000667000;1455207000;m;83;yes;always;false
261000680000;859187500;f;33;yes;always;true
261000684600;842210700;f;56;yes;always;true
261000684600;1059459500;f;19;yes;always;false
261000695700;954928100;m;69;yes;always;true
261000739700;826466500;f;73;yes;always;false
261000765000;923610900;f;31;yes;always;true
261000765000;1153070500;m;32;yes;sometimes;true
261000767700;1269937400;f;85;no;never;false
261000780000;1074211600;m;41;no;never;true
261000792400;1201873500;f;58;yes;always;true
261000792400;1292479200;m;60;yes;always;true
261000801500;1108172800;m;42;yes;never;true
261000805300;1099583500;f;28;no;never;true
261000805301;1099583501;f;28;yes;always;true
261000812000;1304602800;m;0;no;never;false
261000812000;1529577700;m;33;yes;always;false
261000812000;1551619300;f;31;yes;always;true
261000827900;901037400;m;72;yes;always;false
261000857600;1006282900;m;96;yes;always;false
261000857600;1547187600;f;90;yes;always;false
261000857601;1006282901;m;96;yes;always;false
261000857601;1547187601;f;90;no;never;false
261000860900;1607572700;f;43;yes;always;true
261000871700;1076148800;f;29;no;never;true
261000871700;1111931200;f;29;yes;always;true
261000883000;1483841100;f;87;no;never;false
261000883300;1291231700;m;62;yes;always;true
261000883300;1391704200;f;59;yes;sometimes;true
261000888000;959616000;f;60;yes;always;false
261000888000;1169099800;m;57;yes;always;true
261000896800;903378200;f;25;no;never;true
261000896800;1020160000;m;28;yes;always;true
261000906300;1095277300;m;33;yes;always;true
261000922600;1285391600;m;8;no;never;false
261000922600;1340096700;f;47;yes;always;true
261000922600;1419356000;m;55;yes;sometimes;true
261000922600;1569587800;f;20;no;never;false
261000928500;1226210100;f;45;yes;always;true
261000940900;1120666200;f;68;no;never;false
261000959100;1236530700;f;85;no;never;false
261000962000;1359454600;f;92;no;never;false
261000998000;1145934600;m;24;yes;always;true
261001018100;867502400;f;73;no;never;false
261001026200;961041300;f;54;yes;always;false
261001029300;805846800;f;52;yes;always;true
261001029300;921562600;m;20;no;never;false
261001029300;1383684400;m;59;yes;always;true
261001036301;1047439901;f;57;no;never;true
261001038600;930811000;f;3;no;never;false
261001038600;1460172300;m;2;no;never;false
261001038600;1604723700;m;3;no;never;false
261001038600;1605555600;f;38;yes;always;true
261001038600;1613204900;m;50;yes;always;true
261001066700;1203499000;f;25;yes;always;false
261001099700;1367063600;m;55;yes;always;true
261001099700;1376572100;f;28;yes;always;false
261001131600;1546244400;f;73;no;never;true
261001131601;1546244401;f;73;no;never;false
261001137400;964139700;f;73;no;never;false
261001139300;1417715400;m;37;yes;always;false
261001144000;1144380400;m;43;yes;sometimes;true
261001144000;1320020400;f;3;no;never;false
261001144000;1423040100;f;13;no;never;false
261001144000;1475612100;f;46;yes;always;false
261001157400;821428300;m;36;yes;always;true
261001157400;1002012800;f;75;yes;always;false
261001157400;1244213900;m;6;no;never;false
261001157400;1512125700;m;77;yes;always;false
261001172900;1611934300;f;86;yes;always;false
261001181000;928228400;f;31;yes;sometimes;false
261001181000;968296600;m;4;no;never;false
261001181000;1145658900;m;32;yes;always;true
261001181000;1354560900;m;7;no;never;false
261001181001;928228401;f;31;yes;always;false
261001181001;968296601;m;4;no;never;false
261001181001;1145658901;m;32;yes;always;true
261001181001;1354560901;m;7;no;never;false
261001182800;922720600;f;13;no;never;false
261001182800;1255069000;f;52;yes;sometimes;true
261001182800;1343099200;m;51;yes;always;true
261001184200;1089904600;m;71;yes;always;false
261001184200;1121807900;f;69;yes;sometimes;false
261001216400;1043503400;m;36;yes;always;true
261001216400;1589149400;f;23;yes;always;true
261001223300;1353355100;f;28;yes;sometimes;true
261001237900;836699500;m;7;no;never;false
261001237900;1236920000;f;44;yes;always;false
261001237900;1568013800;m;50;yes;always;true
261001254300;1158285800;f;46;yes;never;false
261001254600;1137927600;f;23;yes;always;true
261001254600;1311943100;m;27;yes;sometimes;false
261001265100;1011975000;f;6;no;never;false
261001265100;1432901900;f;32;yes;never;false
261001265400;1185953500;m;36;yes;always;true
261001273100;940298100;m;36;yes;never;true
261001273100;977716800;m;36;yes;always;true
261001285200;1425017200;m;22;yes;sometimes;true
261001299500;1057586200;f;46;no;never;false
261001309000;1216333000;f;62;yes;never;true
261001316300;839622000;f;30;yes;always;true
261001316300;1020555400;m;38;yes;always;true
261001337800;810400300;m;66;yes;always;false
261001337800;1551145100;f;66;yes;always;false
261001341800;801902200;f;58;yes;always;true
261001341800;1505304800;m;68;yes;always;false
261001350700;1265649400;f;30;yes;always;true
261001350700;1322272600;m;34;yes;never;true
261001353200;845319600;m;52;yes;sometimes;true
261001353200;1010712200;m;15;no;never;false
261001353200;1307917500;f;18;no;never;true
261001353200;1352122700;f;54;yes;always;true
261001355300;1162862200;f;96;no;never;false
261001376900;793936200;m;82;yes;always;false
261001376900;962318800;f;89;no;never;false
261001382600;1352815500;f;65;no;never;false
261001382600;1568209400;m;73;yes;always;false
261001384000;814155300;f;22;no;never;false
261001384000;1008669100;m;35;yes;always;true
261001384000;1205626800;m;52;yes;always;true
261001384000;1518799000;m;58;yes;always;true
261001385100;906728900;f;40;yes;always;true
261001386600;1484541900;f;71;yes;always;false
261001398400;1484583800;m;31;yes;always;true
261001408500;1408666600;m;47;yes;always;true
261001421300;795864000;f;0;no;never;false
261001421300;1505829100;f;40;yes;always;true
261001464800;1323639800;m;36;yes;always;true
261001474500;1075271000;f;70;no;never;false
261001475100;878731400;m;71;yes;always;true
261001475100;1596885200;f;65;yes;always;false
261001475300;1266847300;m;40;yes;always;true
261001494000;874766100;m;49;yes;always;true
261001500600;1579360300;m;38;yes;always;true
261001500600;1605273300;f;32;yes;always;true
261001520100;1494315000;f;42;yes;always;true
261001520100;1539824600;m;36;yes;always;true
261001537900;800287900;f;47;yes;always;false
261001537900;852306400;m;52;yes;always;true
261001537900;1576788500;f;32;yes;always;true
261001561700;1245878800;f;24;yes;always;true
261001561700;1343454600;f;22;no;never;true
261001608300;778658200;m;3;no;never;false
261001608300;1385469800;m;39;yes;always;true
261001608300;1459287100;f;43;yes;sometimes;true
261001610800;868542000;m;31;yes;always;false
261001623700;1146741500;m;39;yes;always;true
261001624000;1160036300;f;89;yes;always;false
261001632200;1569675700;f;29;yes;sometimes;true
261001639400;1574465000;f;86;no;never;false
261001652000;876181500;m;42;yes;never;true
261001683900;889186400;f;45;yes;always;true
261001683900;918369800;m;2;no;never;false
261001683900;1056676100;m;49;yes;always;true
261001683900;1070867100;f;88;yes;always;false
261001683900;1485830800;f;7;no;never;false
261001683901;918369801;m;2;no;never;false
261001683901;1056676101;m;49;yes;sometimes;true
261001683901;1070867101;f;88;no;never;false
261001683901;1373628501;m;10;no;never;false
261001683901;1485830801;f;7;no;never;false
261001738000;1209636800;m;24;yes;always;true
261001741300;1251487300;f;82;no;never;false
261001741301;1251487301;f;82;no;never;false
261001743400;1586405800;f;35;yes;always;true
261001743400;1617850800;m;35;yes;always;true
261001754000;1491929300;f;42;yes;sometimes;false
261001769200;1617181200;f;58;yes;always;true
261001776900;884423500;f;48;yes;always;true
261001780900;1007789100;f;84;yes;never;false
261001812800;1071148100;f;51;yes;always;true
261001837300;867870800;m;30;yes;sometimes;true
261001838100;1581755400;f;32;yes;always;true
261001859100;1176251200;f;61;yes;always;true
261001872500;1118277300;m;1;no;never;false
261001872500;1534545500;m;34;yes;always;true
261001872500;1566869700;f;29;no;never;false
261001872500;1571628300;f;3;no;never;false
261001873800;1236626500;m;52;yes;always;true
261001879600;1090260900;m;30;no;never;true
261001879600;1160967900;f;27;yes;sometimes;true
261001892700;824440800;f;60;yes;always;true
261001892700;1457526400;m;59;yes;sometimes;true
261001905000;1317172400;f;70;yes;always;false
261001919100;1052480700;f;31;yes;always;true
261001936400;1187546400;f;42;yes;always;true
261001942800;929691800;m;25;no;never;true
261001942800;1087067800;m;32;yes;always;true
261001942800;1365587900;f;23;yes;always;false
261001950700;945876900;f;28;yes;always;true
261001969100;1224718300;m;56;yes;always;true
261001990200;1214252000;m;28;no;never;true
261002005500;774286500;m;63;yes;sometimes;true
261002017400;1312841800;f;30;yes;always;true
261002017400;1530683500;m;39;yes;always;true
261002017600;959251200;m;30;yes;never;true
261002017600;1228004000;f;35;no;never;false
261002032900;805584900;f;88;no;never;false
261002032900;896690600;m;93;yes;always;false
261002039700;1406390100;m;60;yes;never;true
261002043800;865361100;f;28;yes;always;true
261002043800;1608416300;m;28;no;never;true
261002045600;912871700;m;36;yes;sometimes;true
261002051800;1492141900;m;39;yes;always;true
261002069600;982020900;m;44;yes;always;true
261002075100;905511300;m;44;yes;always;true
261002084800;821612700;m;22;yes;sometimes;false
261002084800;989560700;m;24;yes;always;true
261002084800;1063242200;f;42;yes;always;true
261002124800;1475813100;f;44;yes;always;true
261002130100;828907300;m;48;yes;always;true
261002130100;1164359700;f;50;no;never;true
261002130100;1422712000;m;25;yes;always;true
261002130100;1572076400;f;23;no;never;true
261002130100;1606288100;f;71;yes;always;false
261002147500;971899100;m;32;yes;sometimes;true
261002147500;1223025100;m;28;yes;always;true
261002167500;1423615500;m;44;yes;always;true
261002177900;949543000;f;10;no;never;false
261002177900;1260742100;f;32;yes;always;true
261002206000;1502769700;f;50;yes;sometimes;true
261002216500;1196652000;m;72;yes;always;false
261002216500;1552708200;f;67;no;never;false
261002230700;875671100;m;45;yes;sometimes;true
261002230700;1215604700;m;48;yes;always;true
261002232800;1325448000;m;46;yes;never;true
261002249900;1341036200;f;66;yes;always;false
261002254300;843799000;f;29;yes;always;true
261002254300;917567100;f;29;yes;sometimes;true
261002254300;989843700;m;44;no;never;true
261002254300;1029895900;m;1;no;never;false
261002254300;1298050600;m;1;no;never;false
261002255800;984802000;f;86;no;never;false
261002255800;1452421500;f;78;yes;always;false
261002290800;1386880000;f;32;yes;always;false
261002290800;1498760000;m;31;yes;always;true
261002306700;930218200;m;25;yes;always;true
261002325000;1559732800;f;33;yes;sometimes;false
261002346300;1035353000;m;41;yes;always;true
261002346300;1111322600;m;14;no;never;false
261002346300;1292028800;f;36;yes;always;true
261002346300;1475028700;f;16;no;never;false
261002350400;1336889300;f;45;yes;always;true
261002357000;831857200;m;12;no;never;false
261002357000;1002030700;f;2;no;never;false
261002357000;1178286600;m;5;no;never;false
261002357000;1281824200;f;34;yes;always;true
261002357000;1546166800;m;40;yes;always;true
261002357000;1597566100;m;8;no;never;false
261002370200;794090400;m;17;no;never;false
261002370200;863359000;m;19;no;never;true
261002370200;960499200;f;53;no;never;false
261002370200;1474042800;m;56;yes;always;true
261002374200;817025400;f;21;yes;never;true
261002374200;936841500;m;15;no;never;false
261002374200;967781700;f;41;yes;always;true
261002374200;1572928600;m;52;yes;always;true
261002374200;1586636100;m;19;yes;always;true
261002387700;901399200;m;43;yes;never;true
261002391700;783366800;m;81;yes;always;false
261002391700;883472300;f;73;no;never;false
261002408500;982639000;f;35;yes;always;true
261002408500;1247729200;m;16;no;never;false
261002450600;1052394300;m;52;yes;sometimes;true
261002450600;1268274200;m;20;no;never;true
261002450600;1475275100;f;17;no;never;true
261002450600;1610695100;f;53;yes;always;false
261002452300;801605800;m;19;yes;sometimes;false
261002452300;1519157000;f;42;yes;always;true
261002452300;1581670600;m;43;yes;always;true
261002452300;1587747100;f;13;no;never;false
261002456000;1034082300;f;8;no;never;false
261002456000;1429297900;f;48;yes;always;false
261002456000;1517754900;m;45;yes;always;false
261002456000;1567499000;m;10;no;never;false
261002457200;1037262900;m;45;yes;sometimes;true
261002457200;1209633400;f;15;no;never;true
261002457200;1328508500;f;44;yes;always;false
261002457200;1355771300;m;19;yes;always;true
261002469500;887165600;f;7;no;never;false
261002469500;890201200;f;10;no;never;false
261002469500;1031357600;f;15;no;never;true
261002469500;1482466100;f;40;yes;always;true
261002469500;1572957900;m;40;yes;sometimes;true
261002469500;1584366400;f;4;no;never;false
261002470400;989442200;f;8;no;never;false
261002470400;1113917600;f;15;no;never;false
261002470400;1160908900;f;38;yes;always;true
261002470400;1588568400;m;18;yes;always;true
261002478600;1527632000;f;57;no;never;true
261002478600;1601232800;m;66;yes;always;false
261002478700;1195605600;m;83;yes;always;false
261002500100;835747500;m;75;yes;always;false
261002500100;1590977700;f;73;yes;always;false
261002506900;1120848200;m;26;yes;sometimes;false
261002506900;1183769200;m;64;yes;always;true
261002506900;1501951300;m;12;no;never;false
261002506900;1513417800;f;48;yes;sometimes;true
261002508700;872281200;f;53;yes;always;true
261002508700;1085843800;f;25;no;never;true
261002508700;1091225300;m;53;yes;sometimes;true
261002517800;867771200;m;12;no;never;false
261002517800;1055691500;f;37;no;never;true
261002517800;1433752600;m;36;yes;always;true
261002522400;1120449800;f;34;yes;always;true
261002522400;1326100700;m;64;no;never;true
261002535000;1289062400;m;72;yes;always;true
261002555700;1102008000;f;36;yes;always;true
261002555700;1171212200;m;1;no;never;false
261002555700;1376804300;f;3;no;never;false
261002555700;1565627100;m;37;yes;never;true
261002573400;837526100;f;36;yes;always;true
261002574600;1204548000;f;26;no;never;true
261002593300;1352012100;f;44;yes;always;true
261002594400;1024541200;f;25;no;never;true
261002595200;819304500;f;47;yes;always;true
261002595200;1185406400;f;14;no;never;false
261002595200;1386207000;f;21;no;never;false
261002595200;1448077000;m;50;yes;always;true
261002618900;952529900;f;34;yes;always;true
261002621700;1574818400;m;47;yes;always;true
261002653600;1005234300;f;28;yes;never;true
261002653600;1519527600;m;3;no;never;false
261002660500;1287177200;f;37;yes;always;true
261002664700;1097222900;m;26;yes;always;true
261002675700;801191600;f;80;no;never;false
261002680600;815077400;m;39;yes;always;true
261002680600;1109276100;f;25;no;never;false
261002685600;1575815400;f;58;yes;always;true
261002748500;1301468400;m;25;yes;sometimes;false
261002763400;828306700;f;15;no;never;false
261002763400;876307600;m;56;yes;always;true
261002763400;907150600;f;55;no;never;true
261002768700;870552900;f;48;yes;always;true
261002795600;926242300;f;38;yes;always;true
261002795900;1268880600;m;31;yes;never;false
261002795900;1516410200;f;50;yes;always;true
261002809800;951115300;f;49;yes;always;true
261002809800;1240049200;m;82;yes;always;false
261002809800;1281322300;m;62;yes;always;true
261002809800;1438163800;f;73;no;never;false
261002812900;1118541300;f;27;yes;sometimes;true
261002812900;1474441500;m;32;yes;always;true
261002814300;771891000;f;17;no;never;true
261002814300;1360076900;f;48;yes;sometimes;true
261002814300;1491590000;m;65;yes;always;false
261002820400;1234686400;f;56;yes;always;true
261002826400;848948900;f;78;yes;always;false
261002830600;897688000;f;26;yes;always;true
261002830600;1040379200;m;23;yes;sometimes;true
261002832300;773586000;f;59;yes;always;true
261002832300;1139802200;m;67;yes;always;true
261002835100;810599400;m;50;yes;always;true
261002835100;885075800;f;82;no;never;false
261002835100;908585800;m;88;no;never;false
261002835100;912937000;m;42;yes;always;true
261002844100;1095323900;m;41;yes;always;true
261002852600;1194095600;f;28;no;never;false
261002852600;1341002300;m;33;yes;always;true
261002852600;1413471300;m;1;no;never;false
261002860100;803018900;m;32;yes;always;true
261002860100;1056422300;f;60;yes;always;true
261002860100;1156620000;f;61;yes;always;false
261002877900;1004769800;f;74;yes;always;false
261002877900;1437035700;m;79;yes;always;false
261002891900;1616536900;f;86;no;never;false
261002891901;1616536901;f;86;yes;always;false
261002896300;995996600;f;9;no;never;false
261002896300;1146529500;f;30;no;never;false
261002904100;891512200;m;14;no;never;false
261002904100;1055593200;f;47;no;never;false
261002904100;1413343700;m;49;yes;always;true
261002920400;1109610500;m;34;yes;always;true
261002920400;1504926700;f;30;yes;always;true
261002920400;1531035000;m;0;no;never;false
261002924700;1137212800;f;34;yes;always;true
261002924700;1223541100;f;9;no;never;false
261002927300;784213300;f;66;no;never;false
261002961400;1521173100;f;46;yes;always;true
261002961700;1413648400;m;43;yes;always;true
261002986600;924586000;f;27;yes;sometimes;true
261002988300;1583676800;f;31;no;never;true
261002990100;830815700;f;3;no;never;false
261002990100;1278984100;f;32;yes;always;true
261002990100;1592284100;f;2;no;never;false
261002998100;1528775700;m;40;yes;always;true
261002998100;1564095100;f;63;yes;always;true
261002999100;854084700;m;33;yes;always;true
261002999100;1191567800;f;28;yes;always;true
261002999100;1317488900;m;1;no;never;false
261002999100;1411924700;f;5;no;never;false
261003005600;1455753100;f;67;no;never;false
261003028400;1321585200;f;30;yes;always;true
261003028400;1518397400;f;29;yes;always;true
261003059700;1430116700;f;38;yes;always;true
261003059700;1546444000;m;40;yes;always;true
261003118100;1580450800;m;39;yes;sometimes;true
261003119600;1288177500;m;31;yes;always;true
261003127600;1611202700;f;61;yes;always;true
261003161500;1175239800;f;51;yes;always;true
261003161500;1199729400;f;22;no;never;true
261003161500;1292770300;f;18;yes;sometimes;true
261003161500;1345314700;m;51;yes;never;true
261003161500;1515999300;m;26;yes;always;true
261003165600;984554800;f;38;yes;always;false
261003166100;967615900;f;44;yes;always;false
261003178700;1376110900;m;42;yes;always;true
261003182400;1443530300;f;0;no;never;false
261003182400;1445235600;f;33;no;never;false
261003182800;1236710500;m;35;yes;always;true
261003207400;1254442800;f;43;yes;always;true
261003207400;1439145600;f;42;yes;always;true
261003216700;875430900;f;24;no;never;true
261003218200;1527350100;m;39;yes;always;true
261003228900;963564000;m;62;yes;always;true
261003228900;1379602800;f;59;yes;always;true
261003238000;956042400;f;43;yes;always;true
261003244500;1149125300;f;56;yes;always;true
261003254700;784834000;f;34;yes;always;true
261003267500;775401700;m;26;yes;always;true
261003270000;1306448400;m;43;yes;always;true
261003270400;1098065700;m;5;no;never;false
261003270400;1147507700;f;41;yes;always;true
261003270400;1273976400;f;2;no;never;false
261003270400;1374682600;m;41;yes;always;true
261003311300;1474246400;m;63;no;never;true
261003317400;1015736600;m;42;yes;always;true
261003317400;1259832100;f;64;yes;always;true
261003317400;1420435900;m;27;yes;always;false
261003317400;1479863100;f;24;yes;always;true
261003319800;1132647200;f;33;yes;always;true
261003319800;1310847800;m;33;yes;sometimes;true
261003322400;798450300;f;28;yes;always;true
261003322400;930715400;f;29;yes;always;true
261003330600;1060535100;m;28;yes;always;true
261003330600;1525575400;f;32;yes;always;true
261003335200;1273685100;m;35;yes;always;true
261003354900;906428200;m;28;yes;sometimes;true
261003354900;1346058200;m;24;yes;always;true
261003356100;837511800;m;40;yes;always;true
261003357000;1061892500;m;56;yes;always;true
261003357800;1462792500;f;51;yes;always;true
261003362400;1486985400;m;43;yes;always;true
